,combination,count,hero1_id,hero2_id,hero1_name,hero2_name
3219,"[20, 114]",5,20,114,Vengeful Spirit,Monkey King
2659,"[20, 89]",4,20,89,Vengeful Spirit,Naga Siren
3914,"[20, 53]",10,20,53,Vengeful Spirit,Nature's Prophet
3886,"[20, 36]",10,20,36,Vengeful Spirit,Necrophos
2267,"[20, 60]",3,20,60,Vengeful Spirit,Night Stalker
2658,"[20, 88]",4,20,88,Vengeful Spirit,Nyx Assassin
2269,"[20, 57]",3,20,57,Vengeful Spirit,Omniknight
1844,"[20, 111]",2,20,111,Vengeful Spirit,Oracle
2080,"[20, 76]",2,20,76,Vengeful Spirit,Outworld Devourer
2315,"[20, 120]",3,20,120,Vengeful Spirit,Pangolier
338,"[20, 44]",1,20,44,Vengeful Spirit,Phantom Assassin
3899,"[20, 110]",10,20,110,Vengeful Spirit,Phoenix
3290,"[20, 45]",5,20,45,Vengeful Spirit,Pugna
342,"[20, 39]",1,20,39,Vengeful Spirit,Queen of Pain
1855,"[20, 32]",2,20,32,Vengeful Spirit,Riki
2654,"[20, 86]",4,20,86,Vengeful Spirit,Rubick
212,"[20, 27]",1,20,27,Vengeful Spirit,Shadow Shaman
3488,"[20, 75]",6,20,75,Vengeful Spirit,Silencer
2840,"[20, 101]",4,20,101,Vengeful Spirit,Skywrath Mage
1851,"[20, 28]",2,20,28,Vengeful Spirit,Slardar
356,"[20, 93]",1,20,93,Vengeful Spirit,Slark
2832,"[20, 35]",4,20,35,Vengeful Spirit,Sniper
2819,"[20, 67]",4,20,67,Vengeful Spirit,Spectre
2809,"[20, 46]",4,20,46,Vengeful Spirit,Templar Assassin
3598,"[20, 109]",7,20,109,Vengeful Spirit,Terrorblade
1852,"[20, 29]",2,20,29,Vengeful Spirit,Tidehunter
2187,"[20, 98]",3,20,98,Vengeful Spirit,Timbersaw
279,"[20, 34]",1,20,34,Vengeful Spirit,Tinker
2055,"[20, 83]",2,20,83,Vengeful Spirit,Treant Protector
3481,"[20, 95]",6,20,95,Vengeful Spirit,Troll Warlord
2835,"[20, 100]",4,20,100,Vengeful Spirit,Tusk
2863,"[20, 108]",4,20,108,Vengeful Spirit,Underlord
3686,"[20, 85]",8,20,85,Vengeful Spirit,Undying
3891,"[20, 70]",10,20,70,Vengeful Spirit,Ursa
2811,"[20, 40]",4,20,40,Vengeful Spirit,Venomancer
2323,"[20, 47]",3,20,47,Vengeful Spirit,Viper
2206,"[20, 92]",3,20,92,Vengeful Spirit,Visage
344,"[20, 37]",1,20,37,Vengeful Spirit,Warlock
4172,"[20, 63]",21,20,63,Vengeful Spirit,Weaver
3230,"[20, 21]",5,20,21,Vengeful Spirit,Windranger
3217,"[20, 112]",5,20,112,Vengeful Spirit,Winter Wyvern
1853,"[20, 30]",2,20,30,Vengeful Spirit,Witch Doctor
3745,"[20, 42]",8,20,42,Vengeful Spirit,Wraith King
1860,"[20, 22]",2,20,22,Vengeful Spirit,Zeus
1320,"[40, 102]",2,40,102,Venomancer,Abaddon
1292,"[40, 73]",2,40,73,Venomancer,Alchemist
1289,"[40, 68]",2,40,68,Venomancer,Ancient Apparition
428,"[40, 65]",1,40,65,Venomancer,Batrider
1296,"[40, 62]",2,40,62,Venomancer,Bounty Hunter
437,"[40, 78]",1,40,78,Venomancer,Brewmaster
558,"[40, 99]",1,40,99,Venomancer,Bristleback
463,"[40, 81]",1,40,81,Venomancer,Chaos Knight
3093,"[40, 66]",5,40,66,Venomancer,Chen
426,"[40, 56]",1,40,56,Venomancer,Clinkz
1319,"[40, 51]",2,40,51,Venomancer,Clockwerk
1356,"[40, 43]",2,40,43,Venomancer,Death Prophet
557,"[40, 87]",1,40,87,Venomancer,Disruptor
430,"[40, 69]",1,40,69,Venomancer,Doom
2990,"[40, 49]",4,40,49,Venomancer,Dragon Knight
3356,"[40, 103]",6,40,103,Venomancer,Elder Titan
3325,"[40, 106]",5,40,106,Venomancer,Ember Spirit
2533,"[40, 58]",3,40,58,Venomancer,Enchantress
1357,"[40, 41]",2,40,41,Venomancer,Faceless Void
1310,"[40, 72]",2,40,72,Venomancer,Gyrocopter
427,"[40, 59]",1,40,59,Venomancer,Huskar
435,"[40, 74]",1,40,74,Venomancer,Invoker
2420,"[40, 91]",3,40,91,Venomancer,Io
2431,"[40, 64]",3,40,64,Venomancer,Jakiro
1318,"[40, 90]",2,40,90,Venomancer,Keeper of the Light
439,"[40, 104]",1,40,104,Venomancer,Legion Commander
3352,"[40, 52]",6,40,52,Venomancer,Leshrac
2425,"[40, 54]",3,40,54,Venomancer,Lifestealer
425,"[40, 48]",1,40,48,Venomancer,Luna
1359,"[40, 77]",2,40,77,Venomancer,Lycan
2419,"[40, 97]",3,40,97,Venomancer,Magnus
1334,"[40, 94]",2,40,94,Venomancer,Medusa
422,"[40, 114]",1,40,114,Venomancer,Monkey King
3344,"[40, 89]",6,40,89,Venomancer,Naga Siren
3353,"[40, 53]",6,40,53,Venomancer,Nature's Prophet
2992,"[40, 60]",4,40,60,Venomancer,Night Stalker
1329,"[40, 88]",2,40,88,Venomancer,Nyx Assassin
2440,"[40, 84]",3,40,84,Venomancer,Ogre Magi
2427,"[40, 57]",3,40,57,Venomancer,Omniknight
419,"[40, 111]",1,40,111,Venomancer,Oracle
2996,"[40, 76]",4,40,76,Venomancer,Outworld Devourer
423,"[40, 44]",1,40,44,Venomancer,Phantom Assassin
1332,"[40, 110]",2,40,110,Venomancer,Phoenix
424,"[40, 45]",1,40,45,Venomancer,Pugna
1769,"[40, 86]",2,40,86,Venomancer,Rubick
436,"[40, 75]",1,40,75,Venomancer,Silencer
1340,"[40, 101]",2,40,101,Venomancer,Skywrath Mage
1317,"[40, 67]",2,40,67,Venomancer,Spectre
3099,"[40, 46]",5,40,46,Venomancer,Templar Assassin
1330,"[40, 109]",2,40,109,Venomancer,Terrorblade
3000,"[40, 95]",4,40,95,Venomancer,Troll Warlord
2370,"[40, 100]",3,40,100,Venomancer,Tusk
438,"[40, 108]",1,40,108,Venomancer,Underlord
3006,"[40, 85]",4,40,85,Venomancer,Undying
431,"[40, 70]",1,40,70,Venomancer,Ursa
649,"[40, 92]",1,40,92,Venomancer,Visage
1293,"[40, 63]",2,40,63,Venomancer,Weaver
420,"[40, 112]",1,40,112,Venomancer,Winter Wyvern
2157,"[47, 102]",3,47,102,Viper,Abaddon
2121,"[47, 68]",3,47,68,Viper,Ancient Apparition
635,"[47, 113]",1,47,113,Viper,Arc Warden
643,"[47, 65]",1,47,65,Viper,Batrider
641,"[47, 62]",1,47,62,Viper,Bounty Hunter
1718,"[47, 78]",2,47,78,Viper,Brewmaster
1629,"[47, 81]",2,47,81,Viper,Chaos Knight
2909,"[47, 51]",4,47,51,Viper,Clockwerk
640,"[47, 55]",1,47,55,Viper,Dark Seer
1726,"[47, 119]",2,47,119,Viper,Dark Willow
639,"[47, 50]",1,47,50,Viper,Dazzle
2120,"[47, 87]",3,47,87,Viper,Disruptor
2115,"[47, 69]",3,47,69,Viper,Doom
648,"[47, 49]",1,47,49,Viper,Dragon Knight
2908,"[47, 107]",4,47,107,Viper,Earth Spirit
1713,"[47, 103]",2,47,103,Viper,Elder Titan
2933,"[47, 72]",4,47,72,Viper,Gyrocopter
3132,"[47, 64]",5,47,64,Viper,Jakiro
628,"[47, 104]",1,47,104,Viper,Legion Commander
2930,"[47, 52]",4,47,52,Viper,Leshrac
1725,"[47, 54]",2,47,54,Viper,Lifestealer
626,"[47, 80]",1,47,80,Viper,Lone Druid
2927,"[47, 48]",4,47,48,Viper,Luna
612,"[47, 97]",1,47,97,Viper,Magnus
1727,"[47, 114]",2,47,114,Viper,Monkey King
2169,"[47, 89]",3,47,89,Viper,Naga Siren
2931,"[47, 53]",4,47,53,Viper,Nature's Prophet
2932,"[47, 60]",4,47,60,Viper,Night Stalker
605,"[47, 88]",1,47,88,Viper,Nyx Assassin
1628,"[47, 84]",2,47,84,Viper,Ogre Magi
2104,"[47, 86]",3,47,86,Viper,Rubick
2887,"[47, 101]",4,47,101,Viper,Skywrath Mage
609,"[47, 93]",1,47,93,Viper,Slark
2125,"[47, 67]",3,47,67,Viper,Spectre
644,"[47, 71]",1,47,71,Viper,Spirit Breaker
1717,"[47, 109]",2,47,109,Viper,Terrorblade
610,"[47, 95]",1,47,95,Viper,Troll Warlord
3512,"[47, 100]",6,47,100,Viper,Tusk
1716,"[47, 108]",2,47,108,Viper,Underlord
633,"[47, 112]",1,47,112,Viper,Winter Wyvern
969,"[92, 102]",1,92,102,Visage,Abaddon
1480,"[92, 119]",2,92,119,Visage,Dark Willow
1485,"[92, 107]",2,92,107,Visage,Earth Spirit
971,"[92, 103]",1,92,103,Visage,Elder Titan
2459,"[92, 104]",3,92,104,Visage,Legion Commander
951,"[92, 97]",1,92,97,Visage,Magnus
954,"[92, 110]",1,92,110,Visage,Phoenix
2685,"[92, 101]",4,92,101,Visage,Skywrath Mage
1479,"[92, 93]",2,92,93,Visage,Slark
1484,"[92, 109]",2,92,109,Visage,Terrorblade
933,"[92, 98]",1,92,98,Visage,Timbersaw
1476,"[92, 95]",2,92,95,Visage,Troll Warlord
3739,"[92, 100]",8,92,100,Visage,Tusk
972,"[92, 108]",1,92,108,Visage,Underlord
2457,"[92, 112]",3,92,112,Visage,Winter Wyvern
484,"[37, 73]",1,37,73,Warlock,Alchemist
481,"[37, 65]",1,37,65,Warlock,Batrider
4192,"[37, 38]",29,37,38,Warlock,Beastmaster
474,"[37, 62]",1,37,62,Warlock,Bounty Hunter
3677,"[37, 78]",7,37,78,Warlock,Brewmaster
1418,"[37, 61]",2,37,61,Warlock,Broodmother
2460,"[37, 96]",3,37,96,Warlock,Centaur Warrunner
1373,"[37, 81]",2,37,81,Warlock,Chaos Knight
2980,"[37, 66]",4,37,66,Warlock,Chen
2978,"[37, 56]",4,37,56,Warlock,Clinkz
4106,"[37, 51]",15,37,51,Warlock,Clockwerk
2449,"[37, 55]",3,37,55,Warlock,Dark Seer
505,"[37, 119]",1,37,119,Warlock,Dark Willow
4046,"[37, 43]",12,37,43,Warlock,Death Prophet
4121,"[37, 69]",16,37,69,Warlock,Doom
4107,"[37, 49]",15,37,49,Warlock,Dragon Knight
1409,"[37, 107]",2,37,107,Warlock,Earth Spirit
3912,"[37, 103]",10,37,103,Warlock,Elder Titan
4154,"[37, 106]",18,37,106,Warlock,Ember Spirit
3778,"[37, 41]",8,37,41,Warlock,Faceless Void
3895,"[37, 72]",10,37,72,Warlock,Gyrocopter
1416,"[37, 59]",2,37,59,Warlock,Huskar
2463,"[37, 74]",3,37,74,Warlock,Invoker
539,"[37, 91]",1,37,91,Warlock,Io
2986,"[37, 64]",4,37,64,Warlock,Jakiro
3638,"[37, 104]",7,37,104,Warlock,Legion Commander
4180,"[37, 52]",24,37,52,Warlock,Leshrac
2976,"[37, 54]",4,37,54,Warlock,Lifestealer
536,"[37, 80]",1,37,80,Warlock,Lone Druid
3902,"[37, 48]",10,37,48,Warlock,Luna
3871,"[37, 77]",9,37,77,Warlock,Lycan
3666,"[37, 97]",7,37,97,Warlock,Magnus
2984,"[37, 94]",4,37,94,Warlock,Medusa
2484,"[37, 114]",3,37,114,Warlock,Monkey King
3656,"[37, 89]",7,37,89,Warlock,Naga Siren
3354,"[37, 53]",6,37,53,Warlock,Nature's Prophet
4104,"[37, 60]",15,37,60,Warlock,Night Stalker
2981,"[37, 88]",4,37,88,Warlock,Nyx Assassin
1377,"[37, 84]",2,37,84,Warlock,Ogre Magi
467,"[37, 57]",1,37,57,Warlock,Omniknight
503,"[37, 111]",1,37,111,Warlock,Oracle
486,"[37, 76]",1,37,76,Warlock,Outworld Devourer
2974,"[37, 120]",4,37,120,Warlock,Pangolier
507,"[37, 44]",1,37,44,Warlock,Phantom Assassin
3326,"[37, 45]",6,37,45,Warlock,Pugna
3368,"[37, 86]",6,37,86,Warlock,Rubick
511,"[37, 79]",1,37,79,Warlock,Shadow Demon
4054,"[37, 101]",13,37,101,Warlock,Skywrath Mage
4156,"[37, 93]",18,37,93,Warlock,Slark
4088,"[37, 67]",14,37,67,Warlock,Spectre
483,"[37, 71]",1,37,71,Warlock,Spirit Breaker
3609,"[37, 46]",7,37,46,Warlock,Templar Assassin
2483,"[37, 109]",3,37,109,Warlock,Terrorblade
537,"[37, 83]",1,37,83,Warlock,Treant Protector
2985,"[37, 95]",4,37,95,Warlock,Troll Warlord
4052,"[37, 100]",13,37,100,Warlock,Tusk
3270,"[37, 108]",5,37,108,Warlock,Underlord
482,"[37, 70]",1,37,70,Warlock,Ursa
2975,"[37, 40]",4,37,40,Warlock,Venomancer
3611,"[37, 47]",7,37,47,Warlock,Viper
2983,"[37, 92]",4,37,92,Warlock,Visage
1376,"[37, 63]",2,37,63,Warlock,Weaver
2465,"[37, 42]",3,37,42,Warlock,Wraith King
266,"[63, 102]",1,63,102,Weaver,Abaddon
3690,"[63, 73]",8,63,73,Weaver,Alchemist
274,"[63, 78]",1,63,78,Weaver,Brewmaster
2274,"[63, 99]",3,63,99,Weaver,Bristleback
1379,"[63, 81]",2,63,81,Weaver,Chaos Knight
272,"[63, 66]",1,63,66,Weaver,Chen
3951,"[63, 119]",10,63,119,Weaver,Dark Willow
2276,"[63, 87]",3,63,87,Weaver,Disruptor
3304,"[63, 69]",5,63,69,Weaver,Doom
2739,"[63, 107]",4,63,107,Weaver,Earth Spirit
267,"[63, 103]",1,63,103,Weaver,Elder Titan
268,"[63, 106]",1,63,106,Weaver,Ember Spirit
1381,"[63, 72]",2,63,72,Weaver,Gyrocopter
3296,"[63, 74]",5,63,74,Weaver,Invoker
253,"[63, 91]",1,63,91,Weaver,Io
1389,"[63, 64]",2,63,64,Weaver,Jakiro
254,"[63, 90]",1,63,90,Weaver,Keeper of the Light
2734,"[63, 77]",4,63,77,Weaver,Lycan
1365,"[63, 94]",2,63,94,Weaver,Medusa
275,"[63, 82]",1,63,82,Weaver,Meepo
270,"[63, 114]",1,63,114,Weaver,Monkey King
1371,"[63, 88]",2,63,88,Weaver,Nyx Assassin
1375,"[63, 84]",2,63,84,Weaver,Ogre Magi
2284,"[63, 111]",3,63,111,Weaver,Oracle
3311,"[63, 120]",5,63,120,Weaver,Pangolier
3504,"[63, 110]",6,63,110,Weaver,Phoenix
3718,"[63, 75]",8,63,75,Weaver,Silencer
1461,"[63, 101]",2,63,101,Weaver,Skywrath Mage
1386,"[63, 67]",2,63,67,Weaver,Spectre
269,"[63, 109]",1,63,109,Weaver,Terrorblade
234,"[63, 98]",1,63,98,Weaver,Timbersaw
2727,"[63, 83]",4,63,83,Weaver,Treant Protector
3306,"[63, 100]",5,63,100,Weaver,Tusk
3317,"[63, 108]",5,63,108,Weaver,Underlord
3689,"[63, 85]",8,63,85,Weaver,Undying
3658,"[63, 70]",7,63,70,Weaver,Ursa
252,"[63, 92]",1,63,92,Weaver,Visage
4029,"[63, 112]",12,63,112,Weaver,Winter Wyvern
350,"[21, 102]",1,21,102,Windranger,Abaddon
1965,"[21, 73]",2,21,73,Windranger,Alchemist
317,"[21, 68]",1,21,68,Windranger,Ancient Apparition
2082,"[21, 113]",2,21,113,Windranger,Arc Warden
1993,"[21, 65]",2,21,65,Windranger,Batrider
4130,"[21, 38]",16,21,38,Windranger,Beastmaster
1989,"[21, 62]",2,21,62,Windranger,Bounty Hunter
2706,"[21, 78]",4,21,78,Windranger,Brewmaster
2030,"[21, 99]",2,21,99,Windranger,Bristleback
1986,"[21, 61]",2,21,61,Windranger,Broodmother
62,"[21, 96]",1,21,96,Windranger,Centaur Warrunner
1966,"[21, 81]",2,21,81,Windranger,Chaos Knight
3322,"[21, 66]",5,21,66,Windranger,Chen
2227,"[21, 56]",3,21,56,Windranger,Clinkz
3834,"[21, 51]",9,21,51,Windranger,Clockwerk
3094,"[21, 55]",5,21,55,Windranger,Dark Seer
3759,"[21, 119]",8,21,119,Windranger,Dark Willow
1980,"[21, 50]",2,21,50,Windranger,Dazzle
3971,"[21, 43]",11,21,43,Windranger,Death Prophet
2693,"[21, 87]",4,21,87,Windranger,Disruptor
3897,"[21, 69]",10,21,69,Windranger,Doom
2716,"[21, 49]",4,21,49,Windranger,Dragon Knight
2083,"[21, 107]",2,21,107,Windranger,Earth Spirit
2053,"[21, 103]",2,21,103,Windranger,Elder Titan
4158,"[21, 106]",18,21,106,Windranger,Ember Spirit
321,"[21, 58]",1,21,58,Windranger,Enchantress
2702,"[21, 33]",4,21,33,Windranger,Enigma
3741,"[21, 41]",8,21,41,Windranger,Faceless Void
3291,"[21, 72]",5,21,72,Windranger,Gyrocopter
2698,"[21, 59]",4,21,59,Windranger,Huskar
2261,"[21, 74]",3,21,74,Windranger,Invoker
185,"[21, 91]",1,21,91,Windranger,Io
3921,"[21, 64]",10,21,64,Windranger,Jakiro
277,"[21, 90]",1,21,90,Windranger,Keeper of the Light
2648,"[21, 23]",4,21,23,Windranger,Kunkka
349,"[21, 104]",1,21,104,Windranger,Legion Commander
3597,"[21, 52]",7,21,52,Windranger,Leshrac
3882,"[21, 54]",9,21,54,Windranger,Lifestealer
3843,"[21, 25]",9,21,25,Windranger,Lina
2644,"[21, 26]",4,21,26,Windranger,Lion
308,"[21, 80]",1,21,80,Windranger,Lone Druid
3575,"[21, 48]",7,21,48,Windranger,Luna
3704,"[21, 77]",8,21,77,Windranger,Lycan
3915,"[21, 97]",10,21,97,Windranger,Magnus
1971,"[21, 94]",2,21,94,Windranger,Medusa
3586,"[21, 114]",7,21,114,Windranger,Monkey King
3884,"[21, 89]",10,21,89,Windranger,Naga Siren
2719,"[21, 53]",4,21,53,Windranger,Nature's Prophet
2703,"[21, 36]",4,21,36,Windranger,Necrophos
4033,"[21, 60]",12,21,60,Windranger,Night Stalker
3413,"[21, 88]",6,21,88,Windranger,Nyx Assassin
306,"[21, 84]",1,21,84,Windranger,Ogre Magi
2089,"[21, 111]",2,21,111,Windranger,Oracle
1963,"[21, 76]",2,21,76,Windranger,Outworld Devourer
3029,"[21, 120]",4,21,120,Windranger,Pangolier
2200,"[21, 44]",3,21,44,Windranger,Phantom Assassin
2100,"[21, 110]",2,21,110,Windranger,Phoenix
2714,"[21, 45]",4,21,45,Windranger,Pugna
2704,"[21, 39]",4,21,39,Windranger,Queen of Pain
290,"[21, 32]",1,21,32,Windranger,Riki
2263,"[21, 79]",3,21,79,Windranger,Shadow Demon
3399,"[21, 75]",6,21,75,Windranger,Silencer
3456,"[21, 101]",6,21,101,Windranger,Skywrath Mage
3625,"[21, 28]",7,21,28,Windranger,Slardar
3966,"[21, 93]",11,21,93,Windranger,Slark
2682,"[21, 67]",4,21,67,Windranger,Spectre
314,"[21, 71]",1,21,71,Windranger,Spirit Breaker
3953,"[21, 46]",10,21,46,Windranger,Templar Assassin
323,"[21, 109]",1,21,109,Windranger,Terrorblade
2673,"[21, 29]",4,21,29,Windranger,Tidehunter
2028,"[21, 98]",2,21,98,Windranger,Timbersaw
3169,"[21, 34]",5,21,34,Windranger,Tinker
3213,"[21, 83]",5,21,83,Windranger,Treant Protector
2247,"[21, 95]",3,21,95,Windranger,Troll Warlord
2056,"[21, 100]",2,21,100,Windranger,Tusk
3649,"[21, 108]",7,21,108,Windranger,Underlord
3719,"[21, 85]",8,21,85,Windranger,Undying
2692,"[21, 70]",4,21,70,Windranger,Ursa
2705,"[21, 40]",4,21,40,Windranger,Venomancer
281,"[21, 47]",1,21,47,Windranger,Viper
2679,"[21, 92]",4,21,92,Windranger,Visage
4159,"[21, 37]",19,21,37,Windranger,Warlock
2251,"[21, 63]",3,21,63,Windranger,Weaver
3164,"[21, 112]",5,21,112,Windranger,Winter Wyvern
4143,"[21, 30]",17,21,30,Windranger,Witch Doctor
2707,"[21, 42]",4,21,42,Windranger,Wraith King
3167,"[21, 22]",5,21,22,Windranger,Zeus
1048,"[112, 113]",1,112,113,Winter Wyvern,Arc Warden
3841,"[112, 119]",9,112,119,Winter Wyvern,Dark Willow
2398,"[112, 114]",3,112,114,Winter Wyvern,Monkey King
3374,"[112, 120]",6,112,120,Winter Wyvern,Pangolier
3533,"[30, 102]",7,30,102,Witch Doctor,Abaddon
3724,"[30, 65]",8,30,65,Witch Doctor,Batrider
4061,"[30, 38]",13,30,38,Witch Doctor,Beastmaster
3321,"[30, 62]",5,30,62,Witch Doctor,Bounty Hunter
3679,"[30, 78]",8,30,78,Witch Doctor,Brewmaster
3018,"[30, 99]",4,30,99,Witch Doctor,Bristleback
2399,"[30, 61]",3,30,61,Witch Doctor,Broodmother
446,"[30, 96]",1,30,96,Witch Doctor,Centaur Warrunner
1784,"[30, 81]",2,30,81,Witch Doctor,Chaos Knight
440,"[30, 66]",1,30,66,Witch Doctor,Chen
3693,"[30, 51]",8,30,51,Witch Doctor,Clockwerk
2997,"[30, 55]",4,30,55,Witch Doctor,Dark Seer
1911,"[30, 119]",2,30,119,Witch Doctor,Dark Willow
3714,"[30, 43]",8,30,43,Witch Doctor,Death Prophet
3948,"[30, 69]",10,30,69,Witch Doctor,Doom
3917,"[30, 49]",10,30,49,Witch Doctor,Dragon Knight
1949,"[30, 107]",2,30,107,Witch Doctor,Earth Spirit
3937,"[30, 103]",10,30,103,Witch Doctor,Elder Titan
4165,"[30, 106]",20,30,106,Witch Doctor,Ember Spirit
421,"[30, 58]",1,30,58,Witch Doctor,Enchantress
2995,"[30, 33]",4,30,33,Witch Doctor,Enigma
4048,"[30, 41]",12,30,41,Witch Doctor,Faceless Void
4123,"[30, 72]",16,30,72,Witch Doctor,Gyrocopter
3345,"[30, 59]",6,30,59,Witch Doctor,Huskar
3661,"[30, 74]",7,30,74,Witch Doctor,Invoker
3618,"[30, 91]",7,30,91,Witch Doctor,Io
3007,"[30, 64]",4,30,64,Witch Doctor,Jakiro
448,"[30, 90]",1,30,90,Witch Doctor,Keeper of the Light
2999,"[30, 104]",4,30,104,Witch Doctor,Legion Commander
4116,"[30, 52]",15,30,52,Witch Doctor,Leshrac
4075,"[30, 54]",13,30,54,Witch Doctor,Lifestealer
2362,"[30, 80]",3,30,80,Witch Doctor,Lone Druid
3857,"[30, 48]",9,30,48,Witch Doctor,Luna
3528,"[30, 77]",7,30,77,Witch Doctor,Lycan
3844,"[30, 97]",9,30,97,Witch Doctor,Magnus
2394,"[30, 94]",3,30,94,Witch Doctor,Medusa
453,"[30, 82]",1,30,82,Witch Doctor,Meepo
2998,"[30, 114]",4,30,114,Witch Doctor,Monkey King
3831,"[30, 89]",9,30,89,Witch Doctor,Naga Siren
3100,"[30, 53]",5,30,53,Witch Doctor,Nature's Prophet
432,"[30, 36]",1,30,36,Witch Doctor,Necrophos
3446,"[30, 60]",6,30,60,Witch Doctor,Night Stalker
3299,"[30, 88]",5,30,88,Witch Doctor,Nyx Assassin
1787,"[30, 84]",2,30,84,Witch Doctor,Ogre Magi
3606,"[30, 57]",7,30,57,Witch Doctor,Omniknight
1931,"[30, 111]",2,30,111,Witch Doctor,Oracle
3728,"[30, 76]",8,30,76,Witch Doctor,Outworld Devourer
3535,"[30, 120]",7,30,120,Witch Doctor,Pangolier
2432,"[30, 44]",3,30,44,Witch Doctor,Phantom Assassin
2993,"[30, 45]",4,30,45,Witch Doctor,Pugna
3212,"[30, 39]",5,30,39,Witch Doctor,Queen of Pain
1815,"[30, 86]",2,30,86,Witch Doctor,Rubick
3720,"[30, 101]",8,30,101,Witch Doctor,Skywrath Mage
2395,"[30, 93]",3,30,93,Witch Doctor,Slark
433,"[30, 35]",1,30,35,Witch Doctor,Sniper
2371,"[30, 67]",3,30,67,Witch Doctor,Spectre
460,"[30, 71]",1,30,71,Witch Doctor,Spirit Breaker
2430,"[30, 46]",3,30,46,Witch Doctor,Templar Assassin
3541,"[30, 109]",7,30,109,Witch Doctor,Terrorblade
445,"[30, 98]",1,30,98,Witch Doctor,Timbersaw
434,"[30, 34]",1,30,34,Witch Doctor,Tinker
1785,"[30, 83]",2,30,83,Witch Doctor,Treant Protector
3020,"[30, 95]",4,30,95,Witch Doctor,Troll Warlord
4177,"[30, 100]",23,30,100,Witch Doctor,Tusk
3553,"[30, 108]",7,30,108,Witch Doctor,Underlord
3434,"[30, 85]",6,30,85,Witch Doctor,Undying
461,"[30, 70]",1,30,70,Witch Doctor,Ursa
2994,"[30, 40]",4,30,40,Witch Doctor,Venomancer
2991,"[30, 47]",4,30,47,Witch Doctor,Viper
3022,"[30, 92]",4,30,92,Witch Doctor,Visage
1802,"[30, 63]",2,30,63,Witch Doctor,Weaver
2439,"[30, 112]",3,30,112,Witch Doctor,Winter Wyvern
429,"[30, 42]",1,30,42,Witch Doctor,Wraith King
2895,"[42, 73]",4,42,73,Wraith King,Alchemist
1668,"[42, 113]",2,42,113,Wraith King,Arc Warden
1678,"[42, 78]",2,42,78,Wraith King,Brewmaster
3061,"[42, 61]",5,42,61,Wraith King,Broodmother
3795,"[42, 66]",8,42,66,Wraith King,Chen
3567,"[42, 56]",7,42,56,Wraith King,Clinkz
4187,"[42, 119]",26,42,119,Wraith King,Dark Willow
655,"[42, 43]",1,42,43,Wraith King,Death Prophet
1696,"[42, 87]",2,42,87,Wraith King,Disruptor
658,"[42, 69]",1,42,69,Wraith King,Doom
3410,"[42, 49]",6,42,49,Wraith King,Dragon Knight
2628,"[42, 107]",3,42,107,Wraith King,Earth Spirit
652,"[42, 106]",1,42,106,Wraith King,Ember Spirit
1675,"[42, 58]",2,42,58,Wraith King,Enchantress
3168,"[42, 72]",5,42,72,Wraith King,Gyrocopter
2893,"[42, 59]",4,42,59,Wraith King,Huskar
2560,"[42, 74]",3,42,74,Wraith King,Invoker
2896,"[42, 91]",4,42,91,Wraith King,Io
2546,"[42, 90]",3,42,90,Wraith King,Keeper of the Light
671,"[42, 104]",1,42,104,Wraith King,Legion Commander
2892,"[42, 52]",4,42,52,Wraith King,Leshrac
656,"[42, 54]",1,42,54,Wraith King,Lifestealer
1679,"[42, 80]",2,42,80,Wraith King,Lone Druid
1671,"[42, 48]",2,42,48,Wraith King,Luna
660,"[42, 82]",1,42,82,Wraith King,Meepo
654,"[42, 114]",1,42,114,Wraith King,Monkey King
665,"[42, 89]",1,42,89,Wraith King,Naga Siren
1672,"[42, 53]",2,42,53,Wraith King,Nature's Prophet
1676,"[42, 60]",2,42,60,Wraith King,Night Stalker
663,"[42, 88]",1,42,88,Wraith King,Nyx Assassin
3186,"[42, 84]",5,42,84,Wraith King,Ogre Magi
657,"[42, 57]",1,42,57,Wraith King,Omniknight
1667,"[42, 111]",2,42,111,Wraith King,Oracle
659,"[42, 76]",1,42,76,Wraith King,Outworld Devourer
2890,"[42, 120]",4,42,120,Wraith King,Pangolier
2907,"[42, 110]",4,42,110,Wraith King,Phoenix
3081,"[42, 45]",5,42,45,Wraith King,Pugna
1682,"[42, 86]",2,42,86,Wraith King,Rubick
3566,"[42, 75]",7,42,75,Wraith King,Silencer
673,"[42, 101]",1,42,101,Wraith King,Skywrath Mage
2894,"[42, 67]",4,42,67,Wraith King,Spectre
3396,"[42, 46]",6,42,46,Wraith King,Templar Assassin
667,"[42, 98]",1,42,98,Wraith King,Timbersaw
661,"[42, 83]",1,42,83,Wraith King,Treant Protector
666,"[42, 95]",1,42,95,Wraith King,Troll Warlord
1432,"[42, 100]",2,42,100,Wraith King,Tusk
653,"[42, 108]",1,42,108,Wraith King,Underlord
3185,"[42, 85]",5,42,85,Wraith King,Undying
3390,"[42, 70]",6,42,70,Wraith King,Ursa
3560,"[42, 63]",7,42,63,Wraith King,Weaver
4041,"[42, 112]",12,42,112,Wraith King,Winter Wyvern
59,"[22, 102]",1,22,102,Zeus,Abaddon
77,"[22, 68]",1,22,68,Zeus,Ancient Apparition
80,"[22, 65]",1,22,65,Zeus,Batrider
2005,"[22, 38]",2,22,38,Zeus,Beastmaster
